DateTime,Luftfugtighed,Nedbør,Nedbørsminutter,Middeltemperatur,Maksimumtemperatur,Minimumtemperatur,Skyhøjde,Skydække,Middelvindhastighed,Højeste vindstød
2024-03-03 16:00:00,95,0.0,0,6.0,6.2,5.8,450.0,10.0,3.6,7.2
2024-04-24 21:00:00,85,0.0,0,4.7,5.0,4.3,2250.0,100.0,1.2,2.4
2024-04-24 13:00:00,82,0.2,2,5.0,7.0,4.2,1750.0,90.0,1.3,5.0
2024-03-19 21:00:00,94,0.5,5,4.0,4.2,3.7,2600.0,100.0,4.2,6.1
2024-04-29 22:00:00,91,0.0,0,8.4,8.5,8.2,2250.0,90.0,1.5,2.6
2024-04-20 15:00:00,90,3.3,27,3.2,4.9,2.2,2250.0,90.0,2.5,7.2
2024-03-20 17:00:00,86,0.0,0,9.0,9.8,8.2,800.0,75.0,1.9,3.7
2024-03-09 02:00:00,83,0.0,0,-0.2,0.1,-0.4,250.0,100.0,2.4,4.9
2024-03-25 02:00:00,97,0.1,1,3.8,4.0,3.4,2250.0,100.0,1.8,4.5
2024-03-16 11:00:00,55,0.0,0,6.7,7.2,6.3,2600.0,100.0,8.1,16.8
2024-04-09 08:00:00,97,0.0,0,8.6,8.8,8.5,450.0,90.0,3.3,7.4
2024-04-04 17:00:00,98,0.1,1,7.4,7.7,7.0,800.0,100.0,1.9,4.0
2024-04-14 08:00:00,67,0.0,0,7.7,8.1,7.2,1250.0,75.0,6.8,14.8
2024-03-03 20:00:00,99,0.0,0,5.2,5.4,5.0,,0.0,2.8,6.9
2024-04-27 19:00:00,82,0.0,0,8.2,8.4,8.0,2600.0,100.0,3.8,7.3
2024-03-07 20:00:00,98,0.0,0,-1.4,-1.2,-1.8,,0.0,0.9,1.6
2024-05-01 00:00:00,78,0.0,0,11.1,11.5,10.7,,,2.3,5.4
2024-03-13 20:00:00,99,0.0,0,7.4,7.6,7.3,450.0,90.0,4.7,8.2
2024-03-31 16:00:00,79,0.0,0,9.1,9.5,8.8,,,2.1,5.0
2024-03-02 12:00:00,100,0.0,0,5.7,6.0,5.3,80.0,,3.0,6.5
2024-04-07 09:00:00,85,0.0,0,12.0,12.5,11.3,1250.0,50.0,7.2,12.5
2024-03-01 08:00:00,96,0.0,0,3.5,3.7,3.3,150.0,,4.2,7.9
2024-03-11 15:00:00,77,0.0,0,4.5,4.7,4.3,80.0,100.0,4.8,11.2
2024-03-29 23:00:00,99,0.0,0,3.6,4.0,3.1,450.0,90.0,1.1,2.4
2024-03-12 00:00:00,89,0.0,0,2.6,2.7,2.4,450.0,100.0,3.3,7.3
2024-04-04 02:00:00,97,2.2,24,2.7,2.8,2.6,,0.0,4.2,8.3
2024-03-22 23:00:00,89,0.0,0,3.9,4.1,3.7,150.0,100.0,4.3,7.7
2024-04-26 04:00:00,94,0.0,0,3.8,4.4,3.4,450.0,90.0,1.8,4.7
2024-03-27 16:00:00,73,0.0,0,8.8,9.0,8.5,800.0,100.0,2.8,6.2
2024-04-26 02:00:00,94,0.0,0,3.7,4.0,3.5,450.0,60.0,1.9,3.5
2024-04-16 06:00:00,81,0.0,0,5.4,6.1,4.9,1250.0,25.0,3.2,6.1
2024-03-05 16:00:00,72,0.0,0,4.0,4.4,3.7,250.0,100.0,4.8,9.5
2024-04-18 17:00:00,81,0.1,3,6.6,8.1,6.0,450.0,90.0,2.1,4.6
2024-04-22 17:00:00,48,0.0,0,4.3,4.6,4.0,,0.0,2.6,5.7
